unique_id,date,title,genre,type,rating,price,average_reading_time
132932520560528,2022-04-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,68.89,31.62
132932520560576,2022-02-18,Sapiens,ScienceBook,Non-Fiction,4,67.67,26.02
132932520560624,2022-02-18,The Selfish Gene,ScienceBook,Non-Fiction,1,63.32,36.46
132932520560672,2022-02-18,Steve Jobs,BiographyBook,Non-Fiction,2,62.65,42.16
132932520560720,2022-01-13,Steve Jobs,BiographyBook,Non-Fiction,4,67.2,30.51
132932520560768,2022-02-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,65.12,32.24
132932520560816,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.6,40.95
132932520560864,2022-02-18,Murder on the Orient Express,MysteryBook,Fiction,5,69.16,40.27
132932520560912,2022-10-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.34,44.31
132932520560960,2022-03-31,Steve Jobs,BiographyBook,Non-Fiction,1,65.91,43.03
132932520561008,2022-01-07,Malcolm X,BiographyBook,Non-Fiction,4,64.64,22.54
132932520561056,2022-05-13,Sapiens,ScienceBook,Non-Fiction,3,63.76,38.22
132932520561104,,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,66.38,26.56
132932520561152,2022-03-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,69.14,44.35
132932520561200,2022-01-19,Steve Jobs,BiographyBook,Non-Fiction,2,58.33,
132932520561248,2022-01-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.53,33.84
132932520561296,2022-02-21,Malcolm X,BiographyBook,Non-Fiction,3,62.02,29.76
132932520561344,2022-04-04,The Selfish Gene,ScienceBook,Non-Fiction,2,60.67,47.08
132932520561392,2022-04-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,66.55,41.94
132932520561440,2022-02-24,Steve Jobs,BiographyBook,Non-Fiction,3,69.77,48.32
132932520561488,2022-01-07,Malcolm X,BiographyBook,Non-Fiction,3,65.34,39.41
132932520561536,2022-01-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,60.32,32.01
132932520561584,2022-02-09,Sapiens,ScienceBook,Non-Fiction,3,62.22,31.92
132932520561632,2022-01-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.64,32.42
132932520561680,2022-03-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,63.9,
132932520561728,2022-05-25,Malcolm X,BiographyBook,Non-Fiction,3,60.98,28.43
132932520561776,2022-01-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.97,41.76
132932520561824,2022-04-11,Sapiens,ScienceBook,Non-Fiction,3,67.29,37.61
132932520561872,2022-01-28,A Brief History of Time,ScienceBook,Non-Fiction,2,67.09,23.63
132932520561920,2022-04-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,61.96,37.04
132932520561968,2022-03-04,Sapiens,ScienceBook,Non-Fiction,5,69.94,48.15
132932520562016,2022-03-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.92,36.12
132932520562064,2022-01-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,56.38,34.77
132932520562112,2022-03-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.7,37.03
132932520562160,2022-02-09,Sapiens,ScienceBook,Non-Fiction,3,62.25,38.02
132932520562208,2022-04-04,Malcolm X,BiographyBook,Non-Fiction,3,68.43,32.36
132932520562256,2022-03-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.25,42.72
132932520562304,2022-03-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.63,44.14
132932520562352,2022-04-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,59.18,26.92
132932520562400,2022-01-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,44.5
132932520562448,2022-02-11,Steve Jobs,BiographyBook,Non-Fiction,4,62.71,30.71
132932520562496,2022-04-27,Steve Jobs,BiographyBook,Non-Fiction,4,67.08,32.62
132932520562544,2022-06-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,62.97,25.58
132932520562592,2022-02-02,Sapiens,ScienceBook,Non-Fiction,,69.84,27.41
132932520562640,2022-04-23,Sapiens,ScienceBook,Non-Fiction,,68.22,45.28
132932520562688,2022-04-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.56,31.02
132932520562736,2022-05-24,A Brief History of Time,ScienceBook,Non-Fiction,3,60.33,36.57
132932520562784,2022-06-28,Malcolm X,BiographyBook,Non-Fiction,2,67.3,32.28
132932520562832,2022-01-31,Steve Jobs,BiographyBook,Non-Fiction,3,56.02,42.25
132932520562880,2022-05-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.74,21.14
132932520562928,2022-01-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.67,43.91
132932520562976,2022-09-01,Sapiens,ScienceBook,Non-Fiction,5,64.04,39.58
132932520563024,2022-04-17,Malcolm X,BiographyBook,Non-Fiction,4,67.53,23.37
132932520563072,2022-05-28,Steve Jobs,BiographyBook,Non-Fiction,2,67.48,28.03
132932520563120,2022-03-31,Steve Jobs,BiographyBook,Non-Fiction,4,63.64,28.79
132932520563168,2022-01-19,Sapiens,ScienceBook,Non-Fiction,2,66.91,44.33
132932520563216,2022-05-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.36,30.71
132932520563264,2022-04-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,57.65,23.38
132932520563312,2022-02-11,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.93,28.44
132932520563360,2022-02-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.96,44.88
132932520563408,2022-07-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,65.24,21.75
132932520563456,,Sapiens,ScienceBook,Non-Fiction,,69.06,37.24
132932520563504,2022-07-10,Sapiens,ScienceBook,Non-Fiction,3,65.79,38.01
132932520563552,2022-05-10,Steve Jobs,BiographyBook,Non-Fiction,3,65.38,47.67
132932520563600,2022-03-18,Malcolm X,BiographyBook,Non-Fiction,3,68.76,44.31
132932520563648,2022-03-12,Steve Jobs,BiographyBook,Non-Fiction,1,53.43,48.32
132932520563696,2022-03-30,A Brief History of Time,ScienceBook,Non-Fiction,4,64.79,47.89
132932520563744,2022-03-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,,65.87,41.76
132932520563792,2022-02-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,65.4,41.32
132932520563840,2022-06-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,57.96,31.79
132932520563888,2022-09-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,,61.27,40.88
132932520563936,2022-02-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.55,40.43
132932520563984,2022-03-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,67.21,20.84
132932520564032,2022-01-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.87,31.84
132932520564080,2022-02-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,63.76,27.13
132932520564128,2022-05-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,63.6,34.01
132932520564176,2022-02-15,Sapiens,ScienceBook,Non-Fiction,2,64.83,27.08
132932520564224,2022-01-14,Malcolm X,BiographyBook,Non-Fiction,3,53.41,39.3
132932520564272,2022-02-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.52,29.89
132932520564320,2022-01-16,The Selfish Gene,ScienceBook,Non-Fiction,1,,30.81
132932520564368,2022-03-18,Steve Jobs,BiographyBook,Non-Fiction,3,65.23,36.12
132932520564416,2022-06-19,Malcolm X,BiographyBook,Non-Fiction,2,66.87,39.15
132932520564464,2022-03-05,Malcolm X,BiographyBook,Non-Fiction,3,69.95,35.53
132932520564512,2022-01-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,66.06,
132932520564560,2022-04-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,57.41,
132932520564608,2022-02-15,Steve Jobs,BiographyBook,Non-Fiction,3,69.57,37.12
132932520564656,2022-03-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,60.28,43.24
132932520564704,2022-01-09,Malcolm X,BiographyBook,Non-Fiction,3,60.0,23.75
132932520564752,2022-05-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,,67.38,38.84
132932520564800,2022-02-20,Steve Jobs,BiographyBook,Non-Fiction,4,68.98,37.9
132932520564848,2022-02-03,Sapiens,ScienceBook,Non-Fiction,3,64.58,24.76
132932520564896,2022-05-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.03,44.37
132932520564944,2022-01-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,54.59,22.4
132932520564992,2022-05-05,Malcolm X,BiographyBook,Non-Fiction,4,65.88,32.97
132932520565040,2022-01-04,Steve Jobs,BiographyBook,Non-Fiction,4,66.4,38.04
132932520565088,2022-01-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,63.16,22.81
132932520565136,2022-06-13,Malcolm X,BiographyBook,Non-Fiction,3,64.82,32.49
132932520565184,2022-01-20,Sapiens,ScienceBook,Non-Fiction,4,58.33,28.93
132932520565232,2022-07-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.55,34.76
132932520565280,2022-01-30,Malcolm X,BiographyBook,Non-Fiction,4,69.17,26.95
132932520565328,2022-01-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.4,27.78
132932520565376,2022-03-04,Steve Jobs,BiographyBook,Non-Fiction,4,67.17,40.25
132932520565424,2022-04-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,62.94,43.84
132932520565472,2022-05-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.75,30.61
132932520565520,2022-01-24,Sapiens,ScienceBook,Non-Fiction,,65.05,
132932520565568,2022-01-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,66.65,42.15
132932520565616,2022-07-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.34,31.05
132932520565664,2022-06-03,Steve Jobs,BiographyBook,Non-Fiction,2,,37.54
132932520565712,2022-01-06,Malcolm X,BiographyBook,Non-Fiction,5,57.48,34.03
132932520565760,2022-07-20,Malcolm X,BiographyBook,Non-Fiction,2,68.34,29.86
132932520565808,,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,60.0,38.69
132932520565856,2022-04-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.17,41.14
132932520565904,2022-08-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.38,33.82
132932520565952,2022-05-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.4,33.27
132932520566000,2022-06-20,Steve Jobs,BiographyBook,Non-Fiction,4,57.68,26.0
132932520566048,2022-01-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,59.53,37.04
132932520566096,2022-01-16,Steve Jobs,BiographyBook,Non-Fiction,5,66.39,42.09
132932520566144,2022-07-01,Steve Jobs,BiographyBook,Non-Fiction,4,58.69,46.23
132932520566192,2022-02-24,Malcolm X,BiographyBook,Non-Fiction,1,69.1,45.86
132932520566240,2022-02-09,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.64,35.0
132932520566288,2022-01-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.23,30.34
132932520566336,2022-11-02,Sapiens,ScienceBook,Non-Fiction,3,64.58,31.39
132932520566384,2022-02-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,66.68,28.18
132932520566432,2022-04-20,Malcolm X,BiographyBook,Non-Fiction,3,67.36,31.08
132932520566480,2022-02-26,Sapiens,ScienceBook,Non-Fiction,3,68.46,32.19
132932520566528,2022-01-10,Steve Jobs,BiographyBook,Non-Fiction,1,63.09,34.41
132932520566576,2022-02-17,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,68.95,37.45
132932520566624,2022-09-03,Sapiens,ScienceBook,Non-Fiction,5,64.78,35.69
132932520566672,2022-01-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.6,35.51
132932520566720,2022-01-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,60.24,35.94
132932520566768,2022-04-05,Malcolm X,BiographyBook,Non-Fiction,4,64.68,26.91
132932520566816,2022-03-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.63,38.94
132932520566864,2022-03-28,Steve Jobs,BiographyBook,Non-Fiction,3,57.79,44.83
132932520566912,2022-11-26,Steve Jobs,BiographyBook,Non-Fiction,3,68.67,40.88
132932520566960,2022-04-26,Malcolm X,BiographyBook,Non-Fiction,3,68.89,21.23
132932520567008,2022-02-25,Sapiens,ScienceBook,Non-Fiction,5,66.03,
132932520567056,2022-01-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,62.91,28.98
132932520567104,2022-02-20,Malcolm X,BiographyBook,Non-Fiction,4,59.31,42.21
132932520567152,2022-06-21,Malcolm X,BiographyBook,Non-Fiction,3,65.03,38.96
132932520567200,2022-03-12,Steve Jobs,BiographyBook,Non-Fiction,3,65.63,30.69
132932520567248,2022-09-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,60.04,39.51
132932520567296,2022-03-17,Malcolm X,BiographyBook,Non-Fiction,3,56.11,35.71
132932520567344,2022-02-04,Sapiens,ScienceBook,Non-Fiction,2,68.01,29.39
132932520567392,2022-03-21,Malcolm X,BiographyBook,Non-Fiction,2,66.71,44.16
132932520567440,2022-03-31,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.09,43.78
132932520567488,2022-05-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.87,33.21
132932520567536,2022-01-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,61.43,46.49
132932520567584,2022-02-18,Malcolm X,BiographyBook,Non-Fiction,4,67.59,29.65
132932520567632,,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.08,23.87
132932520567680,2022-05-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.78,38.45
132932520567728,2022-05-12,Steve Jobs,BiographyBook,Non-Fiction,3,68.82,47.25
132932520567776,2022-04-10,Sapiens,ScienceBook,Non-Fiction,4,66.23,35.76
132932520567824,2022-04-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.23,46.31
132932520567872,2022-02-23,Sapiens,ScienceBook,Non-Fiction,3,,31.91
132932520567920,2022-01-13,Malcolm X,BiographyBook,Non-Fiction,1,68.71,32.23
132932520567968,2022-01-11,Sapiens,ScienceBook,Non-Fiction,5,67.66,38.25
132932520568016,2022-02-24,Sapiens,ScienceBook,Non-Fiction,5,63.59,32.82
132932520568064,2022-02-04,Steve Jobs,BiographyBook,Non-Fiction,1,58.04,30.75
132932520568112,2022-02-21,Malcolm X,BiographyBook,Non-Fiction,2,66.74,30.27
132932520568160,2022-05-17,Sapiens,ScienceBook,Non-Fiction,3,69.29,28.93
132932520568208,2022-05-21,A Brief History of Time,ScienceBook,Non-Fiction,4,64.64,31.92
132932520568256,2022-04-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.43,33.03
132932520568304,2022-01-05,Sapiens,ScienceBook,Non-Fiction,4,66.66,26.02
132932520568352,2022-08-15,Malcolm X,BiographyBook,Non-Fiction,2,62.95,38.08
132932520568400,2022-05-23,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.89,35.77
132932520568448,2022-07-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,69.61,22.47
132932520568496,2022-01-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,55.01,
132932520568544,2022-02-11,Malcolm X,BiographyBook,Non-Fiction,2,66.22,29.6
132932520568592,2022-01-29,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.86,27.8
132932520568640,2022-03-18,Malcolm X,BiographyBook,Non-Fiction,3,62.59,33.55
132932520568688,2022-06-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,64.75,28.93
132932520568736,2022-07-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,61.58,28.84
132932520568784,2022-02-01,Steve Jobs,BiographyBook,Non-Fiction,3,68.74,37.2
132932520568832,,Sapiens,ScienceBook,Non-Fiction,3,69.36,41.66
132932520568880,2022-02-24,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,67.19,
132932520568928,2022-01-27,Malcolm X,BiographyBook,Non-Fiction,3,69.37,22.33
132932520568976,2022-01-24,The Da Vinci Code,MysteryBook,Fiction,4,69.02,26.14
132932520569024,2022-04-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,64.88,38.51
132932520569072,2022-03-04,The Selfish Gene,ScienceBook,Non-Fiction,3,67.11,29.63
132932520569120,2022-02-19,Malcolm X,BiographyBook,Non-Fiction,3,69.2,30.04
132932520569168,2022-09-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,63.67,27.88
132932520569216,2022-03-05,A Brief History of Time,ScienceBook,Non-Fiction,4,65.81,31.25
132932520569264,2022-04-28,Sapiens,ScienceBook,Non-Fiction,4,69.69,36.63
132932520569312,2022-05-18,Sapiens,ScienceBook,Non-Fiction,2,61.69,34.68
132932520569360,2022-01-08,Malcolm X,BiographyBook,Non-Fiction,2,68.8,48.57
132932520569408,,A Brief History of Time,ScienceBook,Non-Fiction,2,69.79,30.9
132932520569456,2022-06-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,63.83,32.95
132932520569504,2022-06-17,Steve Jobs,BiographyBook,Non-Fiction,3,65.57,39.58
132932520569552,2022-06-18,The Selfish Gene,ScienceBook,Non-Fiction,1,68.08,42.38
132932520569600,2022-03-06,Sapiens,ScienceBook,Non-Fiction,2,65.82,46.97
132932520569648,2022-01-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,61.64,20.41
132932520569696,2022-01-15,Steve Jobs,BiographyBook,Non-Fiction,2,61.91,40.61
132932520569744,2022-08-03,Sapiens,ScienceBook,Non-Fiction,3,69.79,48.1
132932520569792,2022-07-23,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,69.24,42.38
132932520569840,2022-01-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.59,33.64
132932520569888,2022-01-27,Steve Jobs,BiographyBook,Non-Fiction,3,67.51,31.23
132932520569936,2022-03-25,Steve Jobs,BiographyBook,Non-Fiction,2,69.86,41.49
132932520569984,2022-04-18,Sapiens,ScienceBook,Non-Fiction,3,63.52,34.92
132932520570032,2022-03-29,Sapiens,ScienceBook,Non-Fiction,3,65.26,31.34
132932520570080,2022-02-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.64,37.89
132932520570128,2022-03-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.55,44.04
132932520570176,2022-02-17,Steve Jobs,BiographyBook,Non-Fiction,1,60.48,26.76
132932520570224,2022-06-26,A Brief History of Time,ScienceBook,Non-Fiction,2,60.26,44.46
132932520570272,2022-06-08,Sapiens,ScienceBook,Non-Fiction,4,61.4,29.49
132932520570320,2022-01-12,Sapiens,ScienceBook,Non-Fiction,5,57.48,36.0
132932520570368,2022-03-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.79,29.81
132932520570416,2022-04-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,63.65,37.9
132932520570464,2022-01-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.91,27.02
132932520570512,,Malcolm X,BiographyBook,Non-Fiction,5,68.58,38.95
132932520570560,2022-05-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,,64.71,32.56
132932520570608,2022-08-31,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,,34.98
132932520570656,,Steve Jobs,BiographyBook,Non-Fiction,4,69.99,29.92
132932520570704,2022-01-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,33.55
132932520570752,2022-02-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.46,34.43
132932520570800,2022-02-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,65.24,22.72
132932520570848,2022-06-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,64.93,43.6
132932520570896,2022-02-17,Steve Jobs,BiographyBook,Non-Fiction,3,68.66,38.55
132932520570944,2022-05-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,59.23,33.03
132932520570992,2022-03-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,62.68,44.19
132932520571040,2022-01-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,68.95,31.02
132932520571088,2022-05-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.06,43.63
132932520571136,2022-01-28,Sapiens,ScienceBook,Non-Fiction,2,69.02,40.57
132932520571184,2022-01-16,Sapiens,ScienceBook,Non-Fiction,5,68.55,41.67
132932520571232,2022-07-12,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,,36.68
132932520571280,2022-01-23,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,63.08,33.98
132932520571328,2022-01-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,,42.35
132932520571376,2022-04-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,67.55,33.89
132932520571424,2022-01-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,63.99,46.08
132932520571472,2022-03-15,Sapiens,ScienceBook,Non-Fiction,1,64.84,38.49
132932520571520,2022-02-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,,35.31
132932520571568,2022-04-21,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,69.31,21.06
132932520571616,2022-02-14,Steve Jobs,BiographyBook,Non-Fiction,3,65.79,31.12
132932520571664,2022-03-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.32,24.44
132932520571712,2022-03-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.33,25.9
132932520571760,2022-05-24,Malcolm X,BiographyBook,Non-Fiction,2,66.58,30.08
132932520571808,2022-03-17,Sapiens,ScienceBook,Non-Fiction,5,64.32,37.8
132932520571856,2022-02-19,Steve Jobs,BiographyBook,Non-Fiction,3,68.68,33.0
132932520571904,2022-03-04,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.17,28.06
132932520571952,2022-02-24,Sapiens,ScienceBook,Non-Fiction,3,57.82,27.72
132932520572000,2022-05-10,Steve Jobs,BiographyBook,Non-Fiction,2,66.51,27.24
132932520572048,2022-01-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.13,41.36
132932520572096,2022-01-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,66.87,37.17
132932520572144,2022-08-12,Sapiens,ScienceBook,Non-Fiction,4,67.0,40.5
132932520572192,2022-05-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,62.07,42.76
132932520572240,2022-05-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.46,44.81
132932520572288,2022-01-13,Sapiens,ScienceBook,Non-Fiction,2,64.88,34.4
132932520572336,2022-03-18,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.72,47.21
132932520572384,2022-03-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,67.25,43.34
132932520572432,2022-07-05,Malcolm X,BiographyBook,Non-Fiction,2,65.0,28.87
132932520572480,2022-04-10,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,65.9,29.81
132932520572528,2022-03-25,Sapiens,ScienceBook,Non-Fiction,,68.07,41.17
132932520572576,2022-04-22,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,61.76,33.0
132932520572624,2022-01-17,A Brief History of Time,ScienceBook,Non-Fiction,3,56.62,34.07
132932520572672,2022-05-03,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.6,44.17
132932520572720,2022-03-19,Steve Jobs,BiographyBook,Non-Fiction,2,59.62,40.02
132932520572768,2022-04-21,Steve Jobs,BiographyBook,Non-Fiction,5,65.43,40.6
132932520572816,2022-02-07,Sapiens,ScienceBook,Non-Fiction,2,64.71,40.51
132932520572864,2022-03-01,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,68.22,41.36
132932520572912,2022-03-02,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,59.85,35.76
132932520572960,2022-04-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,65.32,43.86
132932520573008,2022-04-17,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,,36.13
132932520573056,2022-06-02,Steve Jobs,BiographyBook,Non-Fiction,,66.47,21.03
132932520573104,2022-03-31,Malcolm X,BiographyBook,Non-Fiction,4,68.67,33.12
132932520573152,2022-02-08,Sapiens,ScienceBook,Non-Fiction,2,68.54,35.48
132932520573200,2022-08-18,Malcolm X,BiographyBook,Non-Fiction,,66.9,
132932520573248,2022-05-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,69.31,44.96
132932520573296,2022-02-28,Sapiens,ScienceBook,Non-Fiction,2,68.02,34.69
132932520573344,2022-05-26,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.04,38.24
132932520573392,2022-08-21,Steve Jobs,BiographyBook,Non-Fiction,4,68.79,37.65
132932520573440,2022-01-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,68.55,40.94
132932520573488,2022-03-20,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,58.37,23.66
132932520573536,2022-01-16,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.69,35.66
132932520573584,2022-02-08,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,68.34,46.76
132932520573632,2022-02-06,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,68.07,35.2
132932520573680,2022-03-13,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,64.45,41.01
132932520573728,2022-08-22,Steve Jobs,BiographyBook,Non-Fiction,,66.61,41.81
132932520573776,2022-01-17,The Diary of a Young Girl,BiographyBook,Non-Fiction,5,67.16,33.08
132932520573824,2022-06-14,Steve Jobs,BiographyBook,Non-Fiction,1,60.34,37.52
132932520573872,2022-01-22,Malcolm X,BiographyBook,Non-Fiction,,64.45,38.51
132932520573920,,Steve Jobs,BiographyBook,Non-Fiction,4,60.82,27.8
132932520573968,2022-03-30,The Diary of a Young Girl,BiographyBook,Non-Fiction,2,60.52,25.81
132932520574016,2022-01-12,Sapiens,ScienceBook,Non-Fiction,2,60.64,27.76
132932520574064,2022-03-04,Malcolm X,BiographyBook,Non-Fiction,2,68.29,29.92
132932520574112,2022-02-14,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,67.92,29.32
132932520574160,2022-03-07,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.93,34.57
132932520574208,2022-08-28,The Diary of a Young Girl,BiographyBook,Non-Fiction,4,69.45,28.64
132932520574256,2022-01-25,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,63.39,44.7
132932520574304,2022-03-27,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,68.85,37.66
132932520574352,2022-03-16,Sapiens,ScienceBook,Non-Fiction,1,68.63,41.8
132932520574400,2022-03-31,Malcolm X,BiographyBook,Non-Fiction,2,61.42,26.71
132932520574448,2022-09-05,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,69.5,46.8
132932520574496,2022-04-30,Malcolm X,BiographyBook,Non-Fiction,1,65.78,37.99
132932520574544,2022-05-15,The Diary of a Young Girl,BiographyBook,Non-Fiction,3,61.37,22.65
132932520574592,2022-01-03,Sapiens,ScienceBook,Non-Fiction,5,63.14,37.27
132932520574640,2022-04-19,The Diary of a Young Girl,BiographyBook,Non-Fiction,1,67.22,46.68
132932520574688,2022-01-12,Malcolm X,BiographyBook,Non-Fiction,5,54.94,28.04
132932520574736,2022-04-28,Sapiens,ScienceBook,Non-Fiction,3,63.14,
